LONGITUDE,LATITUDE,OBJECTID,PRIMARY_KEY,ID_NUM,BETWEEN_STREETS,BETWEEN_STREET1,BETWEEN_STREET2,DIRECTION_BOUND,START_DATE,END_DATE,Count_year,AVE_WEEKDAY_TRAFFIC,AM_PEAK_8TO9,PM_PEAK_5TO6,OTHER_PEAK_TIMES,PERCENT_HEAVY_VEHICLES,SPEED_LIMIT,PERCENTILE_85TH,PERCENT_EXCEED_SPEED_LIMIT,DATA_COLLECTED_BY,LAST_EDITED_DATE
115.87966,-31.95318402,30000,1016,1230_1231,Royal Street,Haig Park Cir,Trafalgar Rd,Westbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,1822,200,154,207 (1500-1600),8.8,50,35,0.08,COP,2019/02/24 08:20:33+00
115.87966,-31.95318402,30001,1017,1230_1231,Royal Street,Haig Park Cir,Trafalgar Rd,Eastbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,2030,297,146,155 (1500-1600),9.9,50,39,0.19,COP,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30002,1149,1689_395,East Parade,Freeway,Kensington St,Northbound,2018/10/12 00:00:00+00,2018/10/22 00:00:00+00,2018,16327,991,1561,,0.048,60,55.71,0.05949,Austraffic,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30003,929,1689_395,East Parade,Graham Farmer Fwy,Kensington St,Northbound,2017/06/12 00:00:00+00,2017/07/26 00:00:00+00,2017,15397,975,1588,1095 (1600-1700),3.51,60,56.5,6.8,COP,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30004,930,1689_395,East Parade,Graham Farmer Fwy,Kensington St,Southbound,2017/06/12 00:00:00+00,2017/07/26 00:00:00+00,2017,16069,2015,1023,,3.72,60,58.5,11.05,COP,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30005,591,1689_395,East Parade,Kensington St,Gf Freeway Offramp,Southbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,14529,1732,872,,5.6,60,58,9.7,COP,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30006,743,1689_395,East Parade,Graham Farmer Fwy,Kensington St,Southbound,2016/06/20 00:00:00+00,2016/07/04 00:00:00+00,2016,16174,1974,1009,,4.9,60,59,10.86,COP,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30007,979,1689_395,East Parade,Freeway,Kensington St,Northbound,2017/10/17 00:00:00+00,2017/10/23 00:00:00+00,2017,16400,1018,1597,1096( 1600-1700),2.51,60,56.85,7.5,PENTAGON S,2019/02/24 08:20:33+00
115.8769034,-31.94855911,30008,980,1689_395,East Parade,Freeway,Kensington St,Southbound,2017/10/17 00:00:00+00,2017/10/23 00:00:00+00,2017,16894,2028,1114,,2.55,60,58.7,11.65,PENTAGON S,2019/02/24 08:20:33+00
115.8594425,-31.95570509,30009,666,1705_527,St Georges Terrace,Barrack St,William St,Westbound,2015/11/23 00:00:00+00,2015/12/06 00:00:00+00,2015,12394,906,617,767 (14:00 - 15:00),10.9,40,45,31.7,COP,2019/02/24 08:20:33+00
115.8430322,-31.94490395,30010,580,208_254,Prowse Street,Colin St,Lawrence Ave,Westbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,736,104,54,,2.4,50,35,0.1,COP,2019/02/24 08:20:33+00
115.8419098,-31.94384302,30011,879,215_218,Arthur Street,Loftus St,Colin St,Eastbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,1067,144,59,60 (1300-1400),1.69,50,46.8,6.4,COP,2019/02/24 08:20:33+00
115.8419098,-31.94384302,30012,880,215_218,Arthur Street,Loftus St,Colin St,Westbound,2017/04/28 00:00:00+00,2017/05/15 00:00:00+00,2017,204,11,29,16 (1100-1200),3.72,50,45,6.4,COP,2019/02/24 08:20:33+00
115.8533828,-31.94452431,30013,713,232_275,Fitzgerald Street,Aberdeen St,John St,Northbound,2016/05/23 00:00:00+00,2016/06/05 00:00:00+00,2016,8250,394,809,458 (11:00-12:00) & 817 (16:00-17:00),8.8,50,47,9.56,COP,2019/02/24 08:20:33+00
115.8533828,-31.94452431,30014,714,232_275,Fitzgerald Street,Aberdeen St,John St,Southbound,2016/05/23 00:00:00+00,2016/06/05 00:00:00+00,2016,9629,1034,542,586 (14:00-15:00),8.8,50,51,16.93,COP,2019/02/24 08:20:33+00
115.853968,-31.94358398,30015,967,233_232,Fitzgerald Street,Aberdeen St,Newcastle St,Northbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,9555,403,993,285 (1100-1200),4.32,50,44.65,5.9,PENTAGON S,2019/02/24 08:20:33+00
115.853968,-31.94358398,30016,968,233_232,Fitzgerald Street,Aberdeen St,Newcastle St,Southbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,9505,1148,535,,4.82,50,47.85,11,PENTAGON S,2019/02/24 08:20:33+00
115.853968,-31.94358398,30017,637,233_232,Fitzgerald Street,Aberdeen St,Newcastle St,Northbound,2015/10/12 00:00:00+00,2015/10/25 00:00:00+00,2015,9594,437,886,520 (11:00 - 12:00)893 (16:00 - 17:00),7.7,50,48,11.9,COP,2019/02/24 08:20:33+00
115.853968,-31.94358398,30018,638,233_232,Fitzgerald Street,Aberdeen St,Newcastle St,Southbound,2015/10/12 00:00:00+00,2015/10/25 00:00:00+00,2015,10098,1087,609,,12.8,50,52,21.3,COP,2019/02/24 08:20:33+00
115.8576298,-31.94471445,30019,639,235_285,Newcastle Street,Lake St,Palmerston St,Westbound,2015/10/12 00:00:00+00,2015/10/25 00:00:00+00,2015,6991,473,476,479 (16:00 - 17:00),2.8,50,46,6.3,COP,2019/02/24 08:20:33+00
115.8576298,-31.94471445,30020,536,235_285,Newcastle Street,Lake St,Palmerston St,Westbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,7108,463,493,,4.3,50,46,5.5,COP,2019/02/24 08:20:33+00
115.8576298,-31.94471445,30021,1259,235_285,Newcastle St,Palmerston St,Lake St,Eastbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,6278,477,371,,2.5,50,46.08,4.36,COP,2019/02/24 08:20:33+00
115.8576298,-31.94471445,30022,1260,235_285,Newcastle St,Palmerston St,Lake St,Westbound,2019/04/01 00:00:00+00,2019/04/08 00:00:00+00,2019,6114,401,413,,2.6,50,46.08,4.65,COP,2019/02/24 08:20:33+00
115.8576298,-31.94471445,30023,715,235_285,Newcastle Street,Lake St,Palmerston St,Westbound,2016/05/23 00:00:00+00,2016/06/05 00:00:00+00,2016,6485,464,421,478 (09:00-10:00),3.6,50,48,10.43,COP,2019/02/24 08:20:33+00
115.8576298,-31.94471445,30024,716,235_285,Newcastle Street,Lake St,Palmerston St,Eastbound,2016/05/23 00:00:00+00,2016/06/05 00:00:00+00,2016,6414,428,429,458 (14:00-15:00),3.6,50,47,7.51,COP,2019/02/24 08:20:33+00
115.838105,-31.94743598,30025,572,239_309,Hay Street,Thomas St,Outram St,Westbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,10101,770,882,,4.2,50,49,14,COP,2019/02/24 08:20:33+00
115.838105,-31.94743598,30026,969,239_309,Hay Street,Thomas St,Outram St,Westbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,9708,750,938,,2.5,50,43.4,4.05,PENTAGON S,2019/02/24 08:20:33+00
115.838105,-31.94743598,30027,901,239_309,Hay Street,Thomas St,Outram St,Westbound,2017/05/01 00:00:00+00,2017/05/16 00:00:00+00,2017,9691,683,938,310 (1100-1200),2.13,50,45,0.35,COP,2019/02/24 08:20:33+00
115.838105,-31.94743598,30028,1153,239_309,Hay Street,Thomas St,Outram St,Westbound,2018/10/14 00:00:00+00,2018/10/22 00:00:00+00,2018,9028,685,1003,,2.7,40,46.89,45.82,Austraffic,2019/02/24 08:20:33+00
115.838105,-31.94743598,30029,1153,239_309,Hay Street,Thomas St,Outram St,Westbound,2018/10/14 00:00:00+00,2018/10/22 00:00:00+00,2018,9028,685,1003,,2.7,40,46.89,45.82,Austraffic,2019/02/24 08:20:33+00
115.838105,-31.94743598,30030,1153,239_309,Hay Street,Thomas St,Outram St,Westbound,2018/10/14 00:00:00+00,2018/10/22 00:00:00+00,2018,9028,685,1003,,2.7,40,46.89,45.82,Austraffic,2019/02/24 08:20:33+00
115.838105,-31.94743598,30031,497,239_309,Hay Street,Thomas St,Outram St,Westbound,2014/05/19 00:00:00+00,2014/06/02 00:00:00+00,2014,10054,763,825,,3.6,50,50,17,COP,2019/02/24 08:20:33+00
115.838105,-31.94743598,30032,1153,239_309,Hay Street,Thomas St,Outram St,Westbound,2018/10/14 00:00:00+00,2018/10/22 00:00:00+00,2018,9028,685,1003,,0.027,40,46.89,0.4582,Austraffic,2019/02/24 08:20:33+00
115.838105,-31.94743598,30033,701,239_309,Hay Street,Thomas St,Outram St,Westbound,2016/04/26 00:00:00+00,2016/05/06 00:00:00+00,2016,10217,888,955,,6.3,50,49,11.94,COP,2019/02/24 08:20:33+00
115.839578,-31.946396,30034,702,241_242,Murray Street,Thomas St,Outram St,Eastbound,2016/04/26 00:00:00+00,2016/05/09 00:00:00+00,2016,7270,738,449,475 (16:00-17:00),4.5,50,52,22.34,COP,2019/02/24 08:20:33+00
115.839578,-31.946396,30035,915,241_242,Murray Street,Thomas St,Outram St,Eastbound,2017/05/02 00:00:00+00,2017/05/16 00:00:00+00,2017,7649,770,483,272 (1600-1700),3.2,50,51.3,20.75,COP,2019/02/24 08:20:33+00
115.839578,-31.946396,30036,498,241_242,Murray Street,Thomas St,Outram St,Eastbound,2014/05/19 00:00:00+00,2014/06/02 00:00:00+00,2014,6896,689,476,,4.3,50,52,22.2,COP,2019/02/24 08:20:33+00
115.839578,-31.946396,30037,1156,241_242,Murray Street,Thomas St,Outram St,Eastbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,7217,766,473,,0.035,50,51.93,0.2319,Austraffic,2019/02/24 08:20:33+00
115.839578,-31.946396,30038,970,241_242,Murray Street,Thomas St,Outram St,Eastbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,7730,783,507,277 (1600-1700),3.52,50,51.45,21.1,PENTAGON S,2019/02/24 08:20:33+00
115.839578,-31.946396,30039,573,241_242,Murray Street,Thomas St,Outram St,Eastbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,6700,644,446,453 (16:00 - 17:00),4.6,50,52,21.2,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30040,574,243_248,Wellington Street,Thomas St,Outram St,Westbound,2015/06/08 00:00:00+00,2015/06/18 00:00:00+00,2015,5060,296,397,392 (11:00 - 12:00)402 (14:00 - 15:00),5.3,50,52,21.3,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30041,575,243_248,Wellington Street,Thomas St,Outram St,Eastbound,2015/06/08 00:00:00+00,2015/06/18 00:00:00+00,2015,6175,604,421,455(12:00 - 13:00),4.2,50,52,23,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30042,500,243_248,Wellington Street,Thomas St,Outram St,Eastbound,2014/05/19 00:00:00+00,2014/06/02 00:00:00+00,2014,6913,619,455,514 (12:00 - 13:00),3.1,50,55,39,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30043,952,243_248,Wellington Street,Thomas St,Outram St,Eastbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,5732,505,411,430 (1200-1300),3.46,50,52.9,28.3,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30044,953,243_248,Wellington Street,Thomas St,Outram St,Westbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,4962,270,373,238 (1300-1400),5.69,50,49.5,14.35,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30045,975,243_248,Wellington Street,Thomas St,Outram St,Eastbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,5838,539,434,413 (1200-1300),3.73,50,54.15,34.3,PENTAGON S,2019/02/24 08:20:33+00
115.840386,-31.94552004,30046,976,243_248,Wellington Street,Thomas St,Outram St,Westbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,5158,258,400,240 (0900-1000),5.71,50,50.2,15.65,PENTAGON S,2019/02/24 08:20:33+00
115.840386,-31.94552004,30047,1163,243_248,Wellington Street,Thomas St,Outram St,Eastbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,5301,525,398,,0.049,50,54.9,0.396,Austraffic,2019/02/24 08:20:33+00
115.840386,-31.94552004,30048,1164,243_248,Wellington Street,Thomas St,Outram St,Westbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,4753,245,416,,0.076,50,51.12,0.1853,Austraffic,2019/02/24 08:20:33+00
115.840386,-31.94552004,30049,499,243_248,Wellington Street,Thomas St,Outram St,Westbound,2014/05/19 00:00:00+00,2014/06/02 00:00:00+00,2014,5932,300,486,432 (11:00 -12:00),4.8,50,53,24,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30050,703,243_248,Wellington Street,Thomas St,Outram St,Eastbound,2016/04/26 00:00:00+00,2016/05/08 00:00:00+00,2016,6594,576,512,,3.7,50,55,36.52,COP,2019/02/24 08:20:33+00
115.840386,-31.94552004,30051,704,243_248,Wellington Street,Thomas St,Outram St,Westbound,2016/04/26 00:00:00+00,2016/05/09 00:00:00+00,2016,5812,289,423,490 (11:00-12:00),6.8,50,51,17.49,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30052,1014,244_246,Outram Street,Hay St,Murray St,Northbound,2017/11/27 00:00:00+00,2017/12/06 00:00:00+00,2017,2154,198,231,,1.49,50,40,0.7,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30053,1015,244_246,Outram Street,Hay St,Murray St,Southbound,2017/11/27 00:00:00+00,2017/12/06 00:00:00+00,2017,1324,176,133,,1.72,50,40.7,1.3,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30054,505,244_246,Outram Street,Hay St,Murray St,Northbound,2014/07/28 00:00:00+00,2014/08/11 00:00:00+00,2014,2821,241,317,,1.6,50,41,1.2,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30055,506,244_246,Outram Street,Hay St,Murray St,Southbound,2014/07/28 00:00:00+00,2014/08/11 00:00:00+00,2014,1861,253,153,,3.4,50,40,1.5,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30056,750,244_246,Outram Street,Hay St,Murray St,Southbound,2016/07/18 00:00:00+00,2016/01/29 00:00:00+00,2016,1614,215,154,,2.1,50,41,1.14,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30057,751,244_246,Outram Street,Hay St,Murray St,Northbound,2016/07/18 00:00:00+00,2016/01/29 00:00:00+00,2016,2414,223,251,,3.7,50,42,1.66,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30058,1237,244_246,Outram Street,Hay St,Murray St,Northbound,2019/02/25 00:00:00+00,2019/03/03 00:00:00+00,2019,1399,139,141,,2.9,50,40.14,0.87,COP,2019/02/24 08:20:33+00
115.8402883,-31.94711474,30059,1238,244_246,Outram Street,Hay St,Murray St,Southbound,2019/02/25 00:00:00+00,2019/03/03 00:00:00+00,2019,727,118,63,,3.5,50,40.14,0.85,COP,2019/02/24 08:20:33+00
115.8418284,-31.94761222,30060,641,246_252,Mayfair Street,Outram St,Colin St,Eastbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,750,23,104,,2.7,50,34,0.2,COP,2019/02/24 08:20:33+00
115.8418284,-31.94761222,30061,669,246_252,Mayfair Street,Outram St,Colin St,Eastbound,2015/12/14 00:00:00+00,2015/12/21 00:00:00+00,2015,516,16,71,82 (16:00 - 17:00),0.2,50,16,0,COP,2019/02/24 08:20:33+00
115.8419067,-31.94490441,30062,793,254_208,Prowse Street,Lawrence Ave,Douro Pl,Westbound,2016/11/20 00:00:00+00,2016/12/05 00:00:00+00,2016,287,39,23,26 (16:00-17:00),9.8,50,40,3.2,COP,2019/02/24 08:20:33+00
115.843048,-31.94671998,30063,1025,255_253,Colin Street,Murray St,Wellington St,Northbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,2575,181,237,243 (1600-1700),9.9,50,42,1.44,COP,2019/02/24 08:20:33+00
115.843048,-31.94671998,30064,1026,255_253,Colin Street,Murray St,Wellington St,Southbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,3701,410,319,,4.8,50,41,1.13,COP,2019/02/24 08:20:33+00
115.8434657,-31.9456513,30065,1027,255_256,Colin Street,Delhi St,Prowse St,Northbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,931,94,73,,3.7,50,41,1.2,COP,2019/02/24 08:20:33+00
115.8434657,-31.9456513,30066,1028,255_256,Colin Street,Delhi St,Prowse St,Southbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,1207,139,75,84 (1600-1700),3.6,50,48,9.88,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30067,1061,258_710,Railway Street,Colin St,Plaistowe Mews,Westbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,5526,559,421,,5.08,,48.2,10.7,PENTAGON S,2019/02/24 08:20:33+00
115.84449,-31.94428204,30068,1040,258_710,Railway Street,Colin St,Plaistowe Mews,Eastbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,5875,422,456,,4.65,,47.5,9.9,PENTAGON S,2019/02/24 08:20:33+00
115.84449,-31.94428204,30069,501,258_710,Railway Street,Thomas St,Sutherland St,Eastbound,2014/05/19 00:00:00+00,2014/06/02 00:00:00+00,2014,6364,582,436,478 (12:00 -13:00),5.1,50,54,34.5,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30070,502,258_710,Railway Street,Thomas St,Sutherland St,Westbound,2014/05/19 00:00:00+00,2014/06/02 00:00:00+00,2014,6088,595,542,,6.9,50,57,49.3,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30071,576,258_710,Railway Street,Thomas St,Sutherland St,Eastbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,5894,571,518,,6.8,50,57,47.5,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30072,577,258_710,Railway Street,Thomas St,Sutherland St,Westbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,6280,538,459,473 (12:00 - 13:00),5.9,50,56,47.1,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30073,805,258_710,Railway Street,Colin St,Plaistowe Mews,Westbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,5734,511,435,,5.7,50,55,32.94,Austraffic,2019/02/24 08:20:33+00
115.84449,-31.94428204,30074,806,258_710,Railway Street,Colin St,Plaistowe Mews,Eastbound,2016/12/03 00:00:00+00,2016/12/07 00:00:00+00,2016,5385,442,281,463 (10:00-11:00) & 425 (12:00-13:00),6.2,50,55,34.91,Austraffic,2019/02/24 08:20:33+00
115.84449,-31.94428204,30075,971,258_710,Railway Street,Colin St,Plaistowe Mews,Eastbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,5902,468,448,,4.35,60,50.4,1.3,PENTAGON S,2019/02/24 08:20:33+00
115.84449,-31.94428204,30076,972,258_710,Railway Street,Colin St,Plaistowe Mews,Westbound,2017/10/16 00:00:00+00,2017/10/23 00:00:00+00,2017,5405,540,429,,4.87,60,50.4,1.5,PENTAGON S,2019/02/24 08:20:33+00
115.84449,-31.94428204,30077,916,258_710,Railway Street,Colin St,Plaistowe Mews,Eastbound,2017/05/02 00:00:00+00,2017/05/16 00:00:00+00,2017,5718,447,410,423 (1600-1700),4.62,50,47.9,10.1,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30078,917,258_710,Railway Street,Colin St,Plaistowe Mews,Westbound,2017/05/02 00:00:00+00,2017/05/16 00:00:00+00,2017,4556,448,338,,4.71,50,49.3,13.5,COP,2019/02/24 08:20:33+00
115.84449,-31.94428204,30079,1157,258_710,Railway Street,Colin St,Plaistowe Mews,Eastbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,5311,426,370,,5.6,50,52.02,0.232,Austraffic,2019/02/24 08:20:33+00
115.84449,-31.94428204,30080,1158,258_710,Railway Street,Colin St,Plaistowe Mews,Westbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,5251,515,426,,0.054,50,51.48,0.2075,Austraffic,2019/02/24 08:20:33+00
115.8470591,-31.94604854,30081,516,259_260,Sutherland Street,Wellington St,Roe St,Northbound,2014/07/28 00:00:00+00,2014/08/11 00:00:00+00,2014,8200,402,1049,499 (11:00 - 12:00),4.5,50,55,38.2,COP,2019/02/24 08:20:33+00
115.84713,-31.94611683,30082,517,260_259,Sutherland Street,Wellington St,Roe St,Southbound,2014/07/28 00:00:00+00,2014/08/11 00:00:00+00,2014,7782,1044,443,535 (13:00 -14:00),4.3,50,52,22.8,COP,2019/02/24 08:20:33+00
115.848248,-31.94613699,30083,889,260_263,Market Street,FWY North,Sutherland St,Eastbound,2017/04/28 00:00:00+00,2017/05/09 00:00:00+00,2017,7179,304,709,184 (1100-1200),1.45,50,56.2,42.85,COP,2019/02/24 08:20:33+00
115.848248,-31.94613699,30084,890,260_263,Market Street,FWY North,Sutherland St,Westbound,2017/04/28 00:00:00+00,2017/05/09 00:00:00+00,2017,833,107,30,64 (1200-1300),1.2,50,37.1,37.9,COP,2019/02/24 08:20:33+00
115.847727,-31.94442004,30085,1161,261_262,Sutherland Street,Roe St,Mitchell Freeway,Northbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,7850,415,826,,0.025,50,51.84,0.2208,Austraffic,2019/02/24 08:20:33+00
115.847727,-31.94442004,30086,1162,261_262,Sutherland Street,Roe St,Mitchell Freeway,Southbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,291,15,37,,0.087,50,49.23,0.1233,Austraffic,2019/02/24 08:20:33+00
115.847727,-31.94442004,30087,982,261_262,Sutherland Street,Roe St,Freeway,Northbound,2017/10/17 00:00:00+00,2017/10/23 00:00:00+00,2017,8184,447,835,345 (1500-1600),1.87,50,52.55,3.75,PENTAGON S,2019/02/24 08:20:33+00
115.847727,-31.94442004,30088,983,261_262,Sutherland Street,Roe St,Freeway,Southbound,2017/10/17 00:00:00+00,2017/10/23 00:00:00+00,2017,430,27,63,15 (1100-1200),5.47,50,45.35,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.8530987,-31.94746665,30089,1041,273_353,Roe Street,Fitzgerald St,Melbourne St,Eastbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,7407,526,587,,2.35,,52.6,2,PENTAGON S,2019/02/24 08:20:33+00
115.8530987,-31.94746665,30090,1057,273_353,Roe Street,Fitzgerald St,Melbourne St,Westbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,7232,425,537,541 (1500 - 1600),2.73,,54.7,4.3,PENTAGON S,2019/02/24 08:20:33+00
115.8530987,-31.94746665,30091,1209,273_353,Roe Street,Fitzgerald St,Milligan St,Eastbound,2019/03/08 00:00:00+00,2019/03/18 00:00:00+00,2019,6971,486,525,,2.2,50,48.87,11.18,Austraffic,2019/02/24 08:20:33+00
115.8530987,-31.94746665,30092,1210,273_353,Roe Street,Fitzgerald St,Milligan St,Westbound,2019/03/08 00:00:00+00,2019/03/18 00:00:00+00,2019,7340,442,589,,2.6,50,52.11,23.58,Austraffic,2019/02/24 08:20:33+00
115.8530987,-31.94746665,30093,853,273_353,Roe Street,Fitzgerald St,Melbourne St,Eastbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,7275,459,573,481 (1100-1200),2.92,50,52.2,24.4,COP,2019/02/24 08:20:33+00
115.8527627,-31.94548333,30094,1293,275_232,Fitzgerald Street,John St,James St,Northbound,2019/05/27 00:00:00+00,2019/06/02 00:00:00+00,2019,8147,417,967,,6.3,50,52.56,24.89,COP,2019/02/24 08:20:33+00
